,Date,Country,WHO_Region,New_Cases,Cumulative_Cases,New_Deaths,Cumulative_Deaths
5193,2020-10,Trinidad and Tobago,AMRO,1195,159332,33,2870
5194,2020-11,Trinidad and Tobago,AMRO,994,182188,11,3368
5195,2020-12,Trinidad and Tobago,AMRO,502,213857,8,3808
5196,2021-01,Trinidad and Tobago,AMRO,401,227191,8,4034
5197,2021-02,Trinidad and Tobago,AMRO,171,213813,5,3831
5198,2021-03,Trinidad and Tobago,AMRO,282,241908,3,4341
5199,2021-04,Trinidad and Tobago,AMRO,2184,262638,21,4506
5200,2021-05,Trinidad and Tobago,AMRO,12831,492808,307,8751
5201,2021-06,Trinidad and Tobago,AMRO,9342,856668,352,19862
5202,2021-07,Trinidad and Tobago,AMRO,5904,1095392,235,29728
5203,2021-08,Trinidad and Tobago,AMRO,6234,1286278,221,36414
5204,2021-09,Trinidad and Tobago,AMRO,5748,1422471,188,41426
5205,2021-10,Trinidad and Tobago,AMRO,6892,1658834,216,48885
5206,2021-11,Trinidad and Tobago,AMRO,13015,1878721,433,56014
5207,2021-12,Trinidad and Tobago,AMRO,12427,1303920,371,39140
5208,2020-01,Tunisia,EMRO,0,0,0,0
5209,2020-02,Tunisia,EMRO,0,0,0,0
5210,2020-03,Tunisia,EMRO,362,2364,9,57
5211,2020-04,Tunisia,EMRO,618,22462,31,909
5212,2020-05,Tunisia,EMRO,97,32151,8,1407
5213,2020-06,Tunisia,EMRO,97,33677,2,1482
5214,2020-07,Tunisia,EMRO,361,41174,0,1550
5215,2020-08,Tunisia,EMRO,2268,72295,27,1855
5216,2020-09,Tunisia,EMRO,14610,279773,188,4252
5217,2020-10,Tunisia,EMRO,41400,1197865,1052,20336
5218,2020-11,Tunisia,EMRO,36438,2366591,1902,69078
5219,2020-12,Tunisia,EMRO,40965,3564346,1401,122477
5220,2021-01,Tunisia,EMRO,70252,5381095,2060,173529
5221,2021-02,Tunisia,EMRO,25147,6215784,1294,209005
5222,2021-03,Tunisia,EMRO,19556,7510768,814,260438
5223,2021-04,Tunisia,EMRO,55044,8381820,1853,287807
5224,2021-05,Tunisia,EMRO,37473,10122933,1982,364079
5225,2021-06,Tunisia,EMRO,69494,11221306,2220,409814
5226,2021-07,Tunisia,EMRO,175383,15987696,4843,530071
5227,2021-08,Tunisia,EMRO,74469,19454078,3765,676402
5228,2021-09,Tunisia,EMRO,42769,20723916,1417,729073
5229,2021-10,Tunisia,EMRO,5778,22021122,370,777208
5230,2021-11,Tunisia,EMRO,4728,21457903,127,759336
5231,2021-12,Tunisia,EMRO,2594,11500771,78,406559
5232,2020-01,Turkey,EURO,0,0,0,0
5233,2020-02,Turkey,EURO,0,0,0,0
5234,2020-03,Turkey,EURO,10827,46187,168,781
5235,2020-04,Turkey,EURO,106762,1991534,2913,46632
5236,2020-05,Turkey,EURO,45514,4477971,1434,122997
5237,2020-06,Turkey,EURO,35510,5393606,600,144859
5238,2020-07,Turkey,EURO,51468,6722166,559,167784
5239,2020-08,Turkey,EURO,247285,11669592,652,185067
5240,2020-09,Turkey,EURO,250626,18810516,1804,215749
5241,2020-10,Turkey,EURO,264512,27341057,2047,283114
5242,2020-11,Turkey,EURO,387925,35106796,3381,348618
5243,2020-12,Turkey,EURO,793843,57801753,7084,527070
5244,2021-01,Turkey,EURO,276629,73107787,5223,730636
5245,2021-02,Turkey,EURO,222263,72321799,2638,766185
5246,2021-03,Turkey,EURO,584716,90807900,2882,920949
5247,2021-04,Turkey,EURO,1510820,121789111,8352,1055229
5248,2021-05,Turkey,EURO,454211,157585075,7668,1372912
5249,2021-06,Turkey,EURO,177245,160136225,2282,1462783
5250,2021-07,Turkey,EURO,284557,171259536,1566,1563648
5251,2021-08,Turkey,EURO,661725,188011691,5205,1657003
5252,2021-09,Turkey,EURO,758528,202161603,7380,1813019
5253,2021-10,Turkey,EURO,884074,235339745,6572,2084199
5254,2021-11,Turkey,EURO,761332,252450659,6225,2209915
5255,2021-12,Turkey,EURO,348052,152335536,3228,1332525
5256,2020-01,Turkmenistan,EURO,0,0,0,0
5257,2020-02,Turkmenistan,EURO,0,0,0,0
5258,2020-03,Turkmenistan,EURO,0,0,0,0
5259,2020-04,Turkmenistan,EURO,0,0,0,0
5260,2020-05,Turkmenistan,EURO,0,0,0,0
5261,2020-06,Turkmenistan,EURO,0,0,0,0
5262,2020-07,Turkmenistan,EURO,0,0,0,0
5263,2020-08,Turkmenistan,EURO,0,0,0,0
5264,2020-09,Turkmenistan,EURO,0,0,0,0
5265,2020-10,Turkmenistan,EURO,0,0,0,0
5266,2020-11,Turkmenistan,EURO,0,0,0,0
5267,2020-12,Turkmenistan,EURO,0,0,0,0
5268,2021-01,Turkmenistan,EURO,0,0,0,0
5269,2021-02,Turkmenistan,EURO,0,0,0,0
5270,2021-03,Turkmenistan,EURO,0,0,0,0
5271,2021-04,Turkmenistan,EURO,0,0,0,0
5272,2021-05,Turkmenistan,EURO,0,0,0,0
5273,2021-06,Turkmenistan,EURO,0,0,0,0
5274,2021-07,Turkmenistan,EURO,0,0,0,0
5275,2021-08,Turkmenistan,EURO,0,0,0,0
5276,2021-09,Turkmenistan,EURO,0,0,0,0
5277,2021-10,Turkmenistan,EURO,0,0,0,0
5278,2021-11,Turkmenistan,EURO,0,0,0,0
5279,2021-12,Turkmenistan,EURO,0,0,0,0
5280,2020-01,Turks and Caicos Islands,AMRO,0,0,0,0
5281,2020-02,Turks and Caicos Islands,AMRO,0,0,0,0
5282,2020-03,Turks and Caicos Islands,AMRO,5,19,0,0
5283,2020-04,Turks and Caicos Islands,AMRO,7,270,1,25
5284,2020-05,Turks and Caicos Islands,AMRO,0,372,0,31
5285,2020-06,Turks and Caicos Islands,AMRO,29,412,0,30
5286,2020-07,Turks and Caicos Islands,AMRO,63,2193,1,62
5287,2020-08,Turks and Caicos Islands,AMRO,401,8485,1,66
5288,2020-09,Turks and Caicos Islands,AMRO,177,18926,2,145
5289,2020-10,Turks and Caicos Islands,AMRO,21,21598,1,186
5290,2020-11,Turks and Caicos Islands,AMRO,45,21641,0,180
5291,2020-12,Turks and Caicos Islands,AMRO,117,24364,0,186
5292,2021-01,Turks and Caicos Islands,AMRO,594,33837,2,203
5293,2021-02,Turks and Caicos Islands,AMRO,640,50893,6,322
5294,2021-03,Turks and Caicos Islands,AMRO,228,69123,3,476
5295,2021-04,Turks and Caicos Islands,AMRO,59,70784,0,510
5296,2021-05,Turks and Caicos Islands,AMRO,26,74496,0,527
5297,2021-06,Turks and Caicos Islands,AMRO,12,72654,1,533
5298,2021-07,Turks and Caicos Islands,AMRO,57,75801,0,558
5299,2021-08,Turks and Caicos Islands,AMRO,169,79421,2,585
5300,2021-09,Turks and Caicos Islands,AMRO,186,82829,3,629
5301,2021-10,Turks and Caicos Islands,AMRO,144,90330,0,713
5302,2021-11,Turks and Caicos Islands,AMRO,116,91289,1,695
5303,2021-12,Turks and Caicos Islands,AMRO,55,52993,1,422
5304,2020-01,Tuvalu,WPRO,0,0,0,0
5305,2020-02,Tuvalu,WPRO,0,0,0,0
5306,2020-03,Tuvalu,WPRO,0,0,0,0
5307,2020-04,Tuvalu,WPRO,0,0,0,0
5308,2020-05,Tuvalu,WPRO,0,0,0,0
5309,2020-06,Tuvalu,WPRO,0,0,0,0
5310,2020-07,Tuvalu,WPRO,0,0,0,0
5311,2020-08,Tuvalu,WPRO,0,0,0,0
5312,2020-09,Tuvalu,WPRO,0,0,0,0
5313,2020-10,Tuvalu,WPRO,0,0,0,0
5314,2020-11,Tuvalu,WPRO,0,0,0,0
5315,2020-12,Tuvalu,WPRO,0,0,0,0
5316,2021-01,Tuvalu,WPRO,0,0,0,0
5317,2021-02,Tuvalu,WPRO,0,0,0,0
5318,2021-03,Tuvalu,WPRO,0,0,0,0
5319,2021-04,Tuvalu,WPRO,0,0,0,0
5320,2021-05,Tuvalu,WPRO,0,0,0,0
5321,2021-06,Tuvalu,WPRO,0,0,0,0
5322,2021-07,Tuvalu,WPRO,0,0,0,0
5323,2021-08,Tuvalu,WPRO,0,0,0,0
5324,2021-09,Tuvalu,WPRO,0,0,0,0
5325,2021-10,Tuvalu,WPRO,0,0,0,0
5326,2021-11,Tuvalu,WPRO,0,0,0,0
5327,2021-12,Tuvalu,WPRO,0,0,0,0
5328,2020-01,Uganda,AFRO,0,0,0,0
5329,2020-02,Uganda,AFRO,0,0,0,0
5330,2020-03,Uganda,AFRO,30,127,0,0
5331,2020-04,Uganda,AFRO,21,1426,0,0
5332,2020-05,Uganda,AFRO,276,3819,0,0
5333,2020-06,Uganda,AFRO,541,20520,0,0
5334,2020-07,Uganda,AFRO,279,31856,2,13
5335,2020-08,Uganda,AFRO,1781,53132,34,456
5336,2020-09,Uganda,AFRO,5089,156588,39,1653
5337,2020-10,Uganda,AFRO,4393,316452,35,2914
5338,2020-11,Uganda,AFRO,7737,481458,116,4989
5339,2020-12,Uganda,AFRO,14534,868275,77,8192
5340,2021-01,Uganda,AFRO,4852,1176269,21,9520
5341,2021-02,Uganda,AFRO,802,1120040,10,9207
5342,2021-03,Uganda,AFRO,532,1258507,-1,10331
5343,2021-04,Uganda,AFRO,1001,1239728,8,10103
5344,2021-05,Uganda,AFRO,5279,1340600,21,10858
5345,2021-06,Uganda,AFRO,32830,1938848,661,17356
5346,2021-07,Uganda,AFRO,13950,2752513,1667,69039
5347,2021-08,Uganda,AFRO,25898,3251493,318,89137
5348,2021-09,Uganda,AFRO,3747,3654213,150,93081
5349,2021-10,Uganda,AFRO,2599,3876243,57,98727
5350,2021-11,Uganda,AFRO,1379,3808215,37,97185
5351,2021-12,Uganda,AFRO,1028,2174956,20,55453
5352,2020-01,Ukraine,EURO,0,0,0,0
5353,2020-02,Ukraine,EURO,0,0,0,0
5354,2020-03,Ukraine,EURO,549,2567,13,77
5355,2020-04,Ukraine,EURO,9857,136933,248,3596
5356,2020-05,Ukraine,EURO,13266,543592,447,15181
5357,2020-06,Ukraine,EURO,20662,989660,451,27688
5358,2020-07,Ukraine,EURO,25550,1760316,534,44553
5359,2020-08,Ukraine,EURO,51331,2886414,864,64781
5360,2020-09,Ukraine,EURO,87744,4896800,1572,99926
5361,2020-10,Ukraine,EURO,178522,9036384,3067,170466
5362,2020-11,Ukraine,EURO,345144,16497464,5131,293082
5363,2020-12,Ukraine,EURO,322422,28382895,6206,485421
5364,2021-01,Ukraine,EURO,164408,35555572,4174,641001
5365,2021-02,Ukraine,EURO,128394,35741098,3275,683440
5366,2021-03,Ukraine,EURO,326319,46355299,6843,899348
5367,2021-04,Ukraine,EURO,395369,57013817,11260,1162197
5368,2021-05,Ukraine,EURO,132957,66565645,6451,1481463
5369,2021-06,Ukraine,EURO,32602,66713961,1804,1551541
5370,2021-07,Ukraine,EURO,17689,69554397,605,1633277
5371,2021-08,Ukraine,EURO,33511,70302793,844,1652640
5372,2021-09,Ukraine,EURO,137083,70175756,2485,1642280
5373,2021-10,Ukraine,EURO,498923,81890559,11455,1892325
5374,2021-11,Ukraine,EURO,516079,96654967,18246,2326063
5375,2021-12,Ukraine,EURO,158665,59999053,6666,1526168
5376,2020-01,United Arab Emirates,EMRO,8,24,0,0
5377,2020-02,United Arab Emirates,EMRO,15,391,0,0
5378,2020-03,United Arab Emirates,EMRO,641,5324,6,27
5379,2020-04,United Arab Emirates,EMRO,11265,164007,92,1071
5380,2020-05,United Arab Emirates,EMRO,21967,696591,164,6275
5381,2020-06,United Arab Emirates,EMRO,14350,1260583,52,8716
5382,2020-07,United Arab Emirates,EMRO,11977,1712197,35,10345
5383,2020-08,United Arab Emirates,EMRO,9467,1999481,33,11278
5384,2020-09,United Arab Emirates,EMRO,23400,2426638,34,11972
5385,2020-10,United Arab Emirates,EMRO,38418,3473344,74,14091
5386,2020-11,United Arab Emirates,EMRO,36245,4498820,80,15955
5387,2020-12,United Arab Emirates,EMRO,38339,5808889,95,19224
5388,2021-01,United Arab Emirates,EMRO,94569,7716104,173,22928
5389,2021-02,United Arab Emirates,EMRO,87933,9708398,375,28450
5390,2021-03,United Arab Emirates,EMRO,70766,13246737,279,42929
5391,2021-04,United Arab Emirates,EMRO,58902,14710998,92,46239
5392,2021-05,United Arab Emirates,EMRO,50811,16880391,93,50509
5393,2021-06,United Arab Emirates,EMRO,62087,18025206,130,52084
5394,2021-07,United Arab Emirates,EMRO,48161,20345885,136,58316
5395,2021-08,United Arab Emirates,EMRO,38053,21723608,96,61934
5396,2021-09,United Arab Emirates,EMRO,18353,21874457,56,62006
5397,2021-10,United Arab Emirates,EMRO,4097,22885431,41,65663
5398,2021-11,United Arab Emirates,EMRO,2152,22228957,10,64264
5399,2021-12,United Arab Emirates,EMRO,1028,11880108,5,34389
5400,2020-01,Tanzania,AFRO,0,0,0,0
5401,2020-02,Tanzania,AFRO,0,0,0,0
5402,2020-03,Tanzania,AFRO,19,179,0,0
5403,2020-04,Tanzania,AFRO,461,4126,16,156
5404,2020-05,Tanzania,AFRO,29,15576,5,628
5405,2020-06,Tanzania,AFRO,0,15270,0,630
5406,2020-07,Tanzania,AFRO,0,15779,0,651
5407,2020-08,Tanzania,AFRO,0,15779,0,651
5408,2020-09,Tanzania,AFRO,0,15270,0,630
5409,2020-10,Tanzania,AFRO,0,15779,0,651
5410,2020-11,Tanzania,AFRO,0,15270,0,630
5411,2020-12,Tanzania,AFRO,0,15779,0,651
5412,2021-01,Tanzania,AFRO,0,15779,0,651
5413,2021-02,Tanzania,AFRO,0,14252,0,588
5414,2021-03,Tanzania,AFRO,0,15779,0,651
5415,2021-04,Tanzania,AFRO,0,15270,0,630
5416,2021-05,Tanzania,AFRO,0,15779,0,651
5417,2021-06,Tanzania,AFRO,0,15270,0,630
5418,2021-07,Tanzania,AFRO,508,17903,0,651
5419,2021-08,Tanzania,AFRO,350,39227,29,1289
5420,2021-09,Tanzania,AFRO,24479,235810,669,6822
5421,2021-10,Tanzania,AFRO,308,806525,6,22424
5422,2021-11,Tanzania,AFRO,116,786505,5,21802
5423,2021-12,Tanzania,AFRO,213,447502,4,12450
5424,2020-01,United States,AMRO,3,22,0,0
5425,2020-02,United States,AMRO,54,574,1,1
5426,2020-03,United States,AMRO,173343,992372,3336,15567
5427,2020-04,United States,AMRO,858562,18426336,57247,925408
5428,2020-05,United States,AMRO,756387,44684631,44809,2690242
5429,2020-06,United States,AMRO,819973,64555791,22889,3518698
5430,2020-07,United States,AMRO,1886507,109737214,28830,4389368
5431,2020-08,United States,AMRO,1526536,165327981,31892,5408298
5432,2020-09,United States,AMRO,1202701,198937498,21368,6014024
5433,2020-10,United States,AMRO,1817528,249669258,23442,6875833
5434,2020-11,United States,AMRO,4376672,333335424,41132,7576136
5435,2020-12,United States,AMRO,6174902,515285461,77309,9724152
5436,2021-01,United States,AMRO,6290477,716445472,99975,12505201
5437,2021-02,United States,AMRO,2465166,765269248,67716,13715537
5438,2021-03,United States,AMRO,1776330,906946221,33126,16711356
5439,2021-04,United States,AMRO,1832830,933716868,20683,16923035
5440,2021-05,United States,AMRO,980254,1008921693,17360,18081037
5441,2021-06,United States,AMRO,384359,994230377,9468,17891960
5442,2021-07,United States,AMRO,1371354,1049690502,9019,18744545
5443,2021-08,United States,AMRO,4111986,1135585016,31353,19304209
5444,2021-09,United States,AMRO,4173317,1233658688,54252,20049211
5445,2021-10,United States,AMRO,2658679,1377596660,48284,22357004
5446,2021-11,United States,AMRO,2424488,1405303695,30786,22794251
5447,2021-12,United States,AMRO,1771008,834745525,18094,13354992
5448,2020-01,United States Virgin Islands,AMRO,0,0,0,0
5449,2020-02,United States Virgin Islands,AMRO,0,0,0,0
5450,2020-03,United States Virgin Islands,AMRO,30,219,0,0
5451,2020-04,United States Virgin Islands,AMRO,32,1462,4,52
5452,2020-05,United States Virgin Islands,AMRO,7,2113,2,162
5453,2020-06,United States Virgin Islands,AMRO,12,2211,0,180
5454,2020-07,United States Virgin Islands,AMRO,317,7152,2,197
5455,2020-08,United States Virgin Islands,AMRO,731,22813,6,307
5456,2020-09,United States Virgin Islands,AMRO,189,36785,6,540
5457,2020-10,United States Virgin Islands,AMRO,44,41337,1,635
5458,2020-11,United States Virgin Islands,AMRO,182,43392,2,683
5459,2020-12,United States Virgin Islands,AMRO,466,56030,0,713
5460,2021-01,United States Virgin Islands,AMRO,388,68632,1,739
5461,2021-02,United States Virgin Islands,AMRO,248,70595,1,689
5462,2021-03,United States Virgin Islands,AMRO,261,86253,1,780
5463,2021-04,United States Virgin Islands,AMRO,203,90221,1,792
5464,2021-05,United States Virgin Islands,AMRO,355,101511,0,837
5465,2021-06,United States Virgin Islands,AMRO,385,110788,3,866
5466,2021-07,United States Virgin Islands,AMRO,664,128220,6,1007
5467,2021-08,United States Virgin Islands,AMRO,1334,162715,17,1344
5468,2021-09,United States Virgin Islands,AMRO,851,189178,18,1937
5469,2021-10,United States Virgin Islands,AMRO,505,217168,10,2354
5470,2021-11,United States Virgin Islands,AMRO,304,220929,4,2511
5471,2021-12,United States Virgin Islands,AMRO,130,128704,3,1481
5472,2020-01,Uruguay,AMRO,0,0,0,0
5473,2020-02,Uruguay,AMRO,0,0,0,0
5474,2020-03,Uruguay,AMRO,309,2437,0,0
5475,2020-04,Uruguay,AMRO,316,14444,15,253
5476,2020-05,Uruguay,AMRO,191,22348,7,592
5477,2020-06,Uruguay,AMRO,113,25738,5,716
5478,2020-07,Uruguay,AMRO,308,32218,8,964
5479,2020-08,Uruguay,AMRO,333,43943,9,1206
5480,2020-09,Uruguay,AMRO,440,54151,3,1363
5481,2020-10,Uruguay,AMRO,1034,75795,10,1577
5482,2020-11,Uruguay,AMRO,2467,120417,18,1965
5483,2020-12,Uruguay,AMRO,12451,332953,93,3273
5484,2021-01,Uruguay,AMRO,22567,915368,257,9040
5485,2021-02,Uruguay,AMRO,16013,1350984,176,14653
5486,2021-03,Uruguay,AMRO,43042,2288784,327,22626
5487,2021-04,Uruguay,AMRO,93443,4478016,1569,49687
5488,2021-05,Uruguay,AMRO,95145,7354899,1679,104698
5489,2021-06,Uruguay,AMRO,78743,10071854,1348,148908
5490,2021-07,Uruguay,AMRO,14272,11678873,429,180346
5491,2021-08,Uruguay,AMRO,3505,11877612,76,185972
5492,2021-09,Uruguay,AMRO,4008,11605836,24,181266
5493,2021-10,Uruguay,AMRO,4754,12112892,24,188033
5494,2021-11,Uruguay,AMRO,5894,11894094,52,183013
5495,2021-12,Uruguay,AMRO,3945,6823739,18,104339
5496,2020-01,Uzbekistan,EURO,0,0,0,0
5497,2020-02,Uzbekistan,EURO,0,0,0,0
5498,2020-03,Uzbekistan,EURO,167,988,2,7
5499,2020-04,Uzbekistan,EURO,1864,33827,7,137
5500,2020-05,Uzbekistan,EURO,1523,84668,5,357
5501,2020-06,Uzbekistan,EURO,4744,165021,10,554
5502,2020-07,Uzbekistan,EURO,15260,470260,113,2298
5503,2020-08,Uzbekistan,EURO,18093,1059312,180,7120
5504,2020-09,Uzbekistan,EURO,14868,1462128,151,11960
5505,2020-10,Uzbekistan,EURO,10282,1932917,96,16082
5506,2020-11,Uzbekistan,EURO,6119,2103118,44,17799
5507,2020-12,Uzbekistan,EURO,4140,2333635,6,18967
5508,2021-01,Uzbekistan,EURO,1651,2415356,7,19164
5509,2021-02,Uzbekistan,EURO,1175,2222784,1,17406
5510,2021-03,Uzbekistan,EURO,2983,2510768,7,19311
5511,2021-04,Uzbekistan,EURO,7939,2590272,20,19112
5512,2021-05,Uzbekistan,EURO,9527,2984422,41,20783
5513,2021-06,Uzbekistan,EURO,10342,3144322,46,21334
5514,2021-07,Uzbekistan,EURO,18650,3691745,138,24638
5515,2021-08,Uzbekistan,EURO,27067,4452808,208,30437
5516,2021-09,Uzbekistan,EURO,17501,4982610,157,35052
5517,2021-10,Uzbekistan,EURO,12068,5593156,84,39787
5518,2021-11,Uzbekistan,EURO,7245,5697801,79,40846
5519,2021-12,Uzbekistan,EURO,3531,3316782,51,24289
5520,2020-01,Vanuatu,WPRO,0,0,0,0
5521,2020-02,Vanuatu,WPRO,0,0,0,0
5522,2020-03,Vanuatu,WPRO,0,0,0,0
5523,2020-04,Vanuatu,WPRO,0,0,0,0
5524,2020-05,Vanuatu,WPRO,0,0,0,0
5525,2020-06,Vanuatu,WPRO,0,0,0,0
5526,2020-07,Vanuatu,WPRO,0,0,0,0
5527,2020-08,Vanuatu,WPRO,0,0,0,0
5528,2020-09,Vanuatu,WPRO,0,0,0,0
5529,2020-10,Vanuatu,WPRO,0,0,0,0
5530,2020-11,Vanuatu,WPRO,1,20,0,0
5531,2020-12,Vanuatu,WPRO,0,31,0,0
5532,2021-01,Vanuatu,WPRO,0,31,0,0
5533,2021-02,Vanuatu,WPRO,0,28,0,0
5534,2021-03,Vanuatu,WPRO,2,79,0,0
5535,2021-04,Vanuatu,WPRO,0,90,0,0
5536,2021-05,Vanuatu,WPRO,0,93,0,0
5537,2021-06,Vanuatu,WPRO,0,90,0,0
5538,2021-07,Vanuatu,WPRO,0,93,0,0
5539,2021-08,Vanuatu,WPRO,0,93,0,0
5540,2021-09,Vanuatu,WPRO,0,90,0,0
5541,2021-10,Vanuatu,WPRO,2,103,0,0
5542,2021-11,Vanuatu,WPRO,0,150,0,0
5543,2021-12,Vanuatu,WPRO,2,94,0,0
5544,2020-01,Venezuela,AMRO,0,0,0,0
5545,2020-02,Venezuela,AMRO,0,0,0,0
5546,2020-03,Venezuela,AMRO,129,1152,3,7
5547,2020-04,Venezuela,AMRO,200,6474,7,231
5548,2020-05,Venezuela,AMRO,1041,20376,4,317
5549,2020-06,Venezuela,AMRO,3927,93494,30,809
5550,2020-07,Venezuela,AMRO,11862,324907,110,3022
5551,2020-08,Venezuela,AMRO,27787,967550,221,8161
5552,2020-09,Venezuela,AMRO,28582,1814764,239,14777
5553,2020-10,Venezuela,AMRO,17752,2604322,175,22045
5554,2020-11,Venezuela,AMRO,10480,2903277,103,25332
5555,2020-12,Venezuela,AMRO,11101,3338433,129,29714
5556,2021-01,Venezuela,AMRO,12915,3684775,156,33868
5557,2021-02,Venezuela,AMRO,12519,3708175,161,35459
5558,2021-03,Venezuela,AMRO,19648,4551465,239,44717
5559,2021-04,Venezuela,AMRO,37016,5327589,522,54927
5560,2021-05,Venezuela,AMRO,36484,6614663,516,73400
5561,2021-06,Venezuela,AMRO,39211,7562555,469,85458
5562,2021-07,Venezuela,AMRO,33143,8933312,474,103227
5563,2021-08,Venezuela,AMRO,29328,9871128,440,117445
5564,2021-09,Venezuela,AMRO,33025,10484595,445,126746
5565,2021-10,Venezuela,AMRO,39295,12026911,431,144838
5566,2021-11,Venezuela,AMRO,25251,12565908,264,150531
5567,2021-12,Venezuela,AMRO,9239,7407891,120,88492
5568,2020-01,Vietnam,WPRO,2,20,0,0
5569,2020-02,Vietnam,WPRO,14,397,0,0
5570,2020-03,Vietnam,WPRO,187,2333,0,0
5571,2020-04,Vietnam,WPRO,67,7717,0,0
5572,2020-05,Vietnam,WPRO,58,9381,0,0
5573,2020-06,Vietnam,WPRO,27,10168,0,0
5574,2020-07,Vietnam,WPRO,154,12075,0,0
5575,2020-08,Vietnam,WPRO,531,27604,32,601
5576,2020-09,Vietnam,WPRO,54,31847,3,1047
5577,2020-10,Vietnam,WPRO,83,34964,0,1085
5578,2020-11,Vietnam,WPRO,166,37956,0,1050
5579,2020-12,Vietnam,WPRO,113,43424,0,1085
5580,2021-01,Vietnam,WPRO,325,47803,0,1085
5581,2021-02,Vietnam,WPRO,651,61230,0,980
5582,2021-03,Vietnam,WPRO,162,78892,0,1085
5583,2021-04,Vietnam,WPRO,320,82269,0,1050
5584,2021-05,Vietnam,WPRO,4254,135782,12,1194
5585,2021-06,Vietnam,WPRO,9339,344912,37,1879
5586,2021-07,Vietnam,WPRO,124615,1754496,1077,9158
5587,2021-08,Vietnam,WPRO,308367,8797990,9903,183632
5588,2021-09,Vietnam,WPRO,329909,18991285,8034,471551
5589,2021-10,Vietnam,WPRO,136205,26530134,2932,647807
5590,2021-11,Vietnam,WPRO,308507,31400312,3025,698571
5591,2021-12,Vietnam,WPRO,269127,23040595,3802,458575
5592,2020-01,Wallis and Futuna,WPRO,0,0,0,0
5593,2020-02,Wallis and Futuna,WPRO,0,0,0,0
5594,2020-03,Wallis and Futuna,WPRO,0,0,0,0
5595,2020-04,Wallis and Futuna,WPRO,0,0,0,0
5596,2020-05,Wallis and Futuna,WPRO,0,0,0,0
5597,2020-06,Wallis and Futuna,WPRO,0,0,0,0
5598,2020-07,Wallis and Futuna,WPRO,0,0,0,0
5599,2020-08,Wallis and Futuna,WPRO,0,0,0,0
5600,2020-09,Wallis and Futuna,WPRO,0,0,0,0
5601,2020-10,Wallis and Futuna,WPRO,1,13,0,0
5602,2020-11,Wallis and Futuna,WPRO,2,50,0,0
5603,2020-12,Wallis and Futuna,WPRO,1,110,0,0
5604,2021-01,Wallis and Futuna,WPRO,1,131,0,0
5605,2021-02,Wallis and Futuna,WPRO,4,224,0,0
5606,2021-03,Wallis and Futuna,WPRO,392,6288,4,31
5607,2021-04,Wallis and Futuna,WPRO,52,13223,3,144
5608,2021-05,Wallis and Futuna,WPRO,1,14068,0,217
5609,2021-06,Wallis and Futuna,WPRO,0,13620,0,210
5610,2021-07,Wallis and Futuna,WPRO,0,14074,0,217
5611,2021-08,Wallis and Futuna,WPRO,0,14074,0,217
5612,2021-09,Wallis and Futuna,WPRO,0,13620,0,210
5613,2021-10,Wallis and Futuna,WPRO,0,14074,0,217
5614,2021-11,Wallis and Futuna,WPRO,0,13620,0,210
5615,2021-12,Wallis and Futuna,WPRO,0,7718,0,119
5616,2020-01,Yemen,EMRO,0,0,0,0
5617,2020-02,Yemen,EMRO,0,0,0,0
5618,2020-03,Yemen,EMRO,0,0,0,0
5619,2020-04,Yemen,EMRO,6,26,0,0
5620,2020-05,Yemen,EMRO,304,3825,77,725
5621,2020-06,Yemen,EMRO,818,22429,227,5700
5622,2020-07,Yemen,EMRO,602,46144,184,12770
5623,2020-08,Yemen,EMRO,227,57499,77,16475
5624,2020-09,Yemen,EMRO,78,60371,23,17445
5625,2020-10,Yemen,EMRO,31,63749,12,18481
5626,2020-11,Yemen,EMRO,15,62169,6,18102
5627,2020-12,Yemen,EMRO,20,64758,5,18825
5628,2021-01,Yemen,EMRO,23,65541,5,19010
5629,2021-02,Yemen,EMRO,149,60495,16,17335
5630,2021-03,Yemen,EMRO,1978,94752,251,22338
5631,2021-04,Yemen,EMRO,2047,165528,340,32266
5632,2021-05,Yemen,EMRO,439,202878,97,39804
5633,2021-06,Yemen,EMRO,181,205467,41,40335
5634,2021-07,Yemen,EMRO,140,216116,14,42396
5635,2021-08,Yemen,EMRO,771,227905,94,43634
5636,2021-09,Yemen,EMRO,1210,254210,246,47954
5637,2021-10,Yemen,EMRO,740,293594,165,55816
5638,2021-11,Yemen,EMRO,216,297408,69,57701
5639,2021-12,Yemen,EMRO,80,160668,23,31350
5640,2020-01,Zambia,AFRO,0,0,0,0
5641,2020-02,Zambia,AFRO,0,0,0,0
5642,2020-03,Zambia,AFRO,35,154,0,0
5643,2020-04,Zambia,AFRO,62,1684,3,59
5644,2020-05,Zambia,AFRO,960,17677,4,182
5645,2020-06,Zambia,AFRO,511,39753,15,354
5646,2020-07,Zambia,AFRO,3987,87496,127,2634
5647,2020-08,Zambia,AFRO,6470,283957,138,7473
5648,2020-09,Zambia,AFRO,2690,408156,45,9433
5649,2020-10,Zambia,AFRO,1700,484526,17,10594
5650,2020-11,Zambia,AFRO,1193,513663,8,10579
5651,2020-12,Zambia,AFRO,2854,575503,29,11475
5652,2021-01,Zambia,AFRO,32890,1078644,359,16573
5653,2021-02,Zambia,AFRO,23819,1896938,314,26088
5654,2021-03,Zambia,AFRO,11028,2617332,143,35830
